filename,title
biab-internet-corpus_505.jams,Take The A Train
biab-internet-corpus_504.jams,"First Time, Last Time - Johnny Pumphandle"
biab-internet-corpus_5026.jams,Night & Day (Rhumba like)
biab-internet-corpus_5025.jams,Bluberry H
biab-internet-corpus_5024.jams,Island Birdie      McCoy  Tyner
biab-internet-corpus_5023.jams,Garret Barry's Jig
biab-internet-corpus_5022.jams,Stand By Me - Ben King
biab-internet-corpus_5021.jams,I'm Walkin'
biab-internet-corpus_5020.jams,If I Loved You
biab-internet-corpus_502.jams,MY MELANCHOLY BABY
biab-internet-corpus_5019.jams,Gravel Walk
biab-internet-corpus_5017.jams,Watch WhatHappens
biab-internet-corpus_5016.jams,See See Ri
biab-internet-corpus_5015.jams,Bongo Bop
biab-internet-corpus_5014.jams,Hunting
biab-internet-corpus_5013.jams,You Came A Long Way From St. Louis
biab-internet-corpus_5012.jams,Flat Foot Floogie (with the floy floy) - Slim Gaillard
biab-internet-corpus_5011.jams,BLUESETTE
biab-internet-corpus_5010.jams,Everywhere You Go
biab-internet-corpus_501.jams,SMOKE GETS IN YOUR EYES
biab-internet-corpus_5009.jams,Why Do I Love You
biab-internet-corpus_5008.jams,New Orleans Low Down - Duke Ellington
biab-internet-corpus_5006.jams,Song For My Father     by H. Silver
biab-internet-corpus_5005.jams,Strike Up The Band
biab-internet-corpus_5004.jams,It Might As Well Be Spring 2
biab-internet-corpus_5003.jams,Your Mama Don't Dance
biab-internet-corpus_5002.jams,My Gal Sal
biab-internet-corpus_5000.jams,East Coast
biab-internet-corpus_500.jams,Someday My Prince Will Come
biab-internet-corpus_50.jams,I CAN'T GIVE YOU ANYTHING BUT LOVE
biab-internet-corpus_5.jams,Graduation Day - Joe Sherman
biab-internet-corpus_4999.jams,Stanley's Bebop Song
biab-internet-corpus_4998.jams,Cuando Cuando 2
biab-internet-corpus_4997.jams,A Laugh For Rory
biab-internet-corpus_4996.jams,Annie Doesn't Live Here Anymore - Johnny Burke/Young
biab-internet-corpus_4995.jams,If I Could Be With You
biab-internet-corpus_4994.jams,Day Tripper - Lennon
biab-internet-corpus_4993.jams,Someone To Watch Over Me
biab-internet-corpus_4992.jams,CHINA BOY
biab-internet-corpus_4991.jams,How Long Has This Been Going On  - Gershwin
biab-internet-corpus_4990.jams,MEMORIES OF YOU
biab-internet-corpus_499.jams,Ballerina (1947)  Carl Sigman & Bob Russell
biab-internet-corpus_4989.jams,Heat Wave - Irving Berlin
biab-internet-corpus_4988.jams,Brandewyn Lat my Staan
biab-internet-corpus_4987.jams,You're The Cream In My Coffee
biab-internet-corpus_4986.jams,Buck Fever Rag
biab-internet-corpus_4985.jams,At The Ball Of Kirriemuir
biab-internet-corpus_4984.jams,DEXTERITY
biab-internet-corpus_4983.jams,EVERYTHING HAPPENS TO ME
biab-internet-corpus_4982.jams,Whalen's Breakdown
biab-internet-corpus_4981.jams,Batidinha
biab-internet-corpus_4980.jams,Burning Bridges (by Walter Scott)
biab-internet-corpus_498.jams,Never Let Me Go - Jay Livingston & Ray Edwards
biab-internet-corpus_4979.jams,Changes
biab-internet-corpus_4978.jams,Crazy Love
biab-internet-corpus_4977.jams,The Oak Tree
biab-internet-corpus_4976.jams,Deck The Halls
biab-internet-corpus_4975.jams,PRELUDE  [ - PNO - GUIT]] [omit drs. 'till bar 17]
biab-internet-corpus_4974.jams,Crystal Blue - You97.sty demo - -
biab-internet-corpus_4973.jams,Easy Loving
biab-internet-corpus_4972.jams,Cherry Pink
biab-internet-corpus_4971.jams,Kristallen den fina
biab-internet-corpus_4970.jams,Aunt Hagar's Blues
biab-internet-corpus_497.jams,Chelsea Bridge - Billy Strayhorn
biab-internet-corpus_4969.jams,Lasting Tribute - Arpeggio.sty demo - -
biab-internet-corpus_4968.jams,Stardust
biab-internet-corpus_4967.jams,Isn't It Romantic - Rodgers and Hart
biab-internet-corpus_4965.jams,Somebody Loves Me
biab-internet-corpus_4964.jams,Get Out Of Town - Porter
biab-internet-corpus_4962.jams,IN A SENTIMENTAL MOOD
biab-internet-corpus_4961.jams,ANTHROPOLOGY
biab-internet-corpus_4960.jams,Secretly (1958)
biab-internet-corpus_496.jams,Our Delight - Tadd Dameron
biab-internet-corpus_4959.jams,Guitar Boo
biab-internet-corpus_4958.jams,Come Fly With Me
biab-internet-corpus_4957.jams,Unless You Care - Terry Black
biab-internet-corpus_4956.jams,Nutville     ~Horace Silver~     NRB:265
biab-internet-corpus_4955.jams,Hey There - Richard Adler & Jerry Ross
biab-internet-corpus_4954.jams,DREAM DANC
biab-internet-corpus_4953.jams,Maple Leaf Rag
biab-internet-corpus_4951.jams,Rosie's Po
biab-internet-corpus_4950.jams,Love Is Blue - Andre Popp
biab-internet-corpus_495.jams,"Nocturne in Eb Major - Chopin Op.9, no2"
biab-internet-corpus_4949.jams,Nostalgia in times square (C. Mingus)
biab-internet-corpus_4947.jams,Silky - Ron Stebbins
biab-internet-corpus_4946.jams,I'VE GOT THE WORLD ON A STRING
biab-internet-corpus_4945.jams,Trubbel / Olle Adolphsson
biab-internet-corpus_4944.jams,Donegal Reel
biab-internet-corpus_4943.jams,En del av mitt hjärta
biab-internet-corpus_4942.jams,A Short One
biab-internet-corpus_4941.jams,Night Life- Willie Nelson
biab-internet-corpus_4940.jams,Be Still And Know
biab-internet-corpus_494.jams,
biab-internet-corpus_4938.jams,Dawn
biab-internet-corpus_4937.jams,Cluck Old
biab-internet-corpus_4936.jams,Under A Blanket Of Blue
biab-internet-corpus_4935.jams,I Hate A Man Like You - Jelly Roll  Morton
biab-internet-corpus_4934.jams,Along the Santa Fe Trail
biab-internet-corpus_4933.jams,Clarinet Polka
biab-internet-corpus_4932.jams,Bersama Akhirnya
biab-internet-corpus_4931.jams,Deep Purple - De Rose & Parish
biab-internet-corpus_4930.jams,Again-Copyright 1994 Charles M. Armstrong III
biab-internet-corpus_493.jams,All The Things You Are [Solo Jimmy Heath]
biab-internet-corpus_4929.jams,Doing The New Low-Down
biab-internet-corpus_4928.jams,Gone With The Wind
biab-internet-corpus_4927.jams,"Sunshine, Lollipops And Rainbows - Howard Liebling"
biab-internet-corpus_4926.jams,my way -2
biab-internet-corpus_4925.jams,En Svensk Bossa-Nova fran Sverige.
biab-internet-corpus_4924.jams,Rose of Tralee
biab-internet-corpus_4923.jams,Played Twice
biab-internet-corpus_4922.jams,Lemon Tree
biab-internet-corpus_4921.jams,Plaintiff Blues - J. Pumphandle
biab-internet-corpus_4920.jams,wonderful land
biab-internet-corpus_492.jams,I Couldn't Sleep A Wink Last Night - Jimmy McHugh
biab-internet-corpus_4919.jams,Friends and Neighbours
biab-internet-corpus_4918.jams,East of the Sun
biab-internet-corpus_4917.jams,After The Loving
biab-internet-corpus_4916.jams,Wolverine Blues
biab-internet-corpus_4915.jams,As Time Goes By
biab-internet-corpus_4914.jams,Walsh's
biab-internet-corpus_4913.jams,Rompin' At Red Bank - Buddy Tate
biab-internet-corpus_4912.jams,INFLUÊNCIA DO JAZZ
biab-internet-corpus_4911.jams,FIGHTING SONG FOR YOUR TEAM ( - pno)
biab-internet-corpus_4910.jams,For all we know
biab-internet-corpus_491.jams,Li'l Darlin - Neal Hefti
biab-internet-corpus_4909.jams,Rainy Days And Mondays
biab-internet-corpus_4907.jams,Walk Right
biab-internet-corpus_4906.jams,Lost In Love - Folk101P.Sty demo - -
biab-internet-corpus_4905.jams,Tiptoe Thru The Tulips
biab-internet-corpus_4904.jams,Simon Says
biab-internet-corpus_4903.jams,Amelia Waltz (the Waltz Book)
biab-internet-corpus_4901.jams,Wedding March - Again
biab-internet-corpus_4900.jams,Run for the Roses/Dan Fogelberg    :+D    clarkr@sd28.bc.ca
biab-internet-corpus_490.jams,Lightly in the Basie style by WW
biab-internet-corpus_49.jams,A Night With You - J.S. Jantunen
biab-internet-corpus_4899.jams,Love Me With All Your Heart - Carlos Rigual
biab-internet-corpus_4897.jams,A Day In The Life Of A Fool
biab-internet-corpus_4896.jams,Thanks For The memory - Robin & Rainger
biab-internet-corpus_4894.jams,Spain - Chick Corea & Rodrigo
biab-internet-corpus_4893.jams,I LOVE YOU  [Cole Porter]
biab-internet-corpus_4892.jams,Com que ro
biab-internet-corpus_4891.jams,If You Knew Susie
biab-internet-corpus_4890.jams,Kilavel Fa
biab-internet-corpus_489.jams,Last Moon - slowsoul.sty demo - -
biab-internet-corpus_4889.jams,I'LL BE SEEING YOU
biab-internet-corpus_4888.jams,CHRISTMAS SONG
biab-internet-corpus_4887.jams,"Oh, Suzannah"
biab-internet-corpus_4886.jams,I Can't Stop Loving You
biab-internet-corpus_4885.jams,It's A Long Way To Tipperary
biab-internet-corpus_4883.jams,FINE AND MELLOW
biab-internet-corpus_4881.jams,Little Lu - Sonny Rollins
biab-internet-corpus_4880.jams,PARKING LOT BLUES
biab-internet-corpus_488.jams,My Man
biab-internet-corpus_4878.jams,The Jig of Slurs
biab-internet-corpus_4877.jams,River Kwai/British Army/M1T1
biab-internet-corpus_4876.jams,* The Good Life
biab-internet-corpus_4875.jams,STOMPIN' AT THE SAVOY
biab-internet-corpus_4874.jams,"The Lord Is My Shepherd, by Gilberto Barreto"
biab-internet-corpus_4873.jams,I SAW HER STANDING THERE
biab-internet-corpus_4872.jams,Enstrms Ha
biab-internet-corpus_4871.jams,I Cannot Find The Way Alone
biab-internet-corpus_4870.jams,Windows
biab-internet-corpus_487.jams,ON GREEN DOLPHIN STREET
biab-internet-corpus_4868.jams,WHEN SUNNY GETS BLUE
biab-internet-corpus_4867.jams,Lament
biab-internet-corpus_4865.jams,My Foolish Heart
biab-internet-corpus_4864.jams,King Creole
biab-internet-corpus_4863.jams,I Dont Know Enough About You - Peggy Lee/Dave Barbour
biab-internet-corpus_4861.jams,Blue Suede Shoes - Carl Perkins
biab-internet-corpus_4860.jams,It's the Irish In Me
biab-internet-corpus_4859.jams,BEWITCHED
biab-internet-corpus_4858.jams,Caribean Dreamin'   (caribean.sty demo)
biab-internet-corpus_4857.jams,How Wonderful To Know
biab-internet-corpus_4856.jams,Temptation
biab-internet-corpus_4855.jams,The Song Is You
biab-internet-corpus_4854.jams,Nellie Dean
biab-internet-corpus_4853.jams,Misty Blues - BGBoogie.sty demo - -
biab-internet-corpus_4852.jams,That's Love
biab-internet-corpus_4851.jams,This Love Of Mine
biab-internet-corpus_4850.jams,Insane Load
biab-internet-corpus_485.jams,Camping By The Sea
biab-internet-corpus_4849.jams,Don't Expl
biab-internet-corpus_4848.jams,Willow Weep For Me - Ann Ronell
biab-internet-corpus_4847.jams,You Are Too Beautiful - Rodgers & Hart
biab-internet-corpus_4845.jams,NOW'S THE TIME   AND    BILLIE'S BOUNCE
biab-internet-corpus_4844.jams,It's All Right With Me
biab-internet-corpus_4843.jams,Steady Eddie  [omit Pno]
biab-internet-corpus_4842.jams,SOMEDAY MY PRINCE WILL COME
biab-internet-corpus_4841.jams,"Vera;  BIAB by Chuck Ho, ay841@freenet.carleton.ca"
biab-internet-corpus_4840.jams,Emily
biab-internet-corpus_484.jams,FLY ME TO THE MOON
biab-internet-corpus_4839.jams,BERNIE'S T
biab-internet-corpus_4838.jams,Rose Room
biab-internet-corpus_4837.jams,Love In The Nick Of Time
biab-internet-corpus_4836.jams,THE MAN I LOVE
biab-internet-corpus_4834.jams,Two Part Invention #8 in F - J.S.Bach
biab-internet-corpus_4833.jams,A Lovely Way To Spend An Evening - Jimmy McHugh
biab-internet-corpus_4832.jams,Tar Road to Sligo
biab-internet-corpus_4831.jams,Funicula Funicala
biab-internet-corpus_4830.jams,HAWAIIAN WEDDING SONG
biab-internet-corpus_483.jams,Baby Won't You Please Come Home
biab-internet-corpus_4829.jams,Kitty come down to Limerick
biab-internet-corpus_4828.jams,Salty dog
biab-internet-corpus_4827.jams,Banners High - March_12.sty demo - -
biab-internet-corpus_4826.jams,Night Train - Jimmy Forrest
biab-internet-corpus_4825.jams,Moon Love
biab-internet-corpus_4824.jams,HEART OF MY HEART
biab-internet-corpus_4823.jams,Brown's Ferry Blues
biab-internet-corpus_4820.jams,The Rose <CP000002>
biab-internet-corpus_482.jams,Great Expectations - Kingsmen.sty demo - -
biab-internet-corpus_4819.jams,You've Got A  Friend
biab-internet-corpus_4818.jams,Almost There
biab-internet-corpus_4817.jams,"Guilty  (Music by Gus Kahn, Harry Akst & Richard Whiting)"
biab-internet-corpus_4816.jams,Eronel
biab-internet-corpus_4815.jams,The Christmas Song  { Mel Torme & Robert Wells }
biab-internet-corpus_4814.jams,Time Was
biab-internet-corpus_4812.jams,Make Believe
biab-internet-corpus_4811.jams,AT A GEORGIA CAMP MEETING
biab-internet-corpus_4810.jams,Don't Dilly Dally On The Way
biab-internet-corpus_481.jams,Getting Sentimental Over You
biab-internet-corpus_4809.jams,Jingles 1 - by Ron Stebbins
biab-internet-corpus_4808.jams,Songbird
biab-internet-corpus_4807.jams,Millie's Marmalade  [omit Pno]
biab-internet-corpus_4806.jams,FRENCH MUSETTE [OMIT PNO]
biab-internet-corpus_4805.jams,Hallelujah
biab-internet-corpus_4803.jams,"I Surrender, Dear"
biab-internet-corpus_4802.jams,BRILLIANT CORNERS
biab-internet-corpus_4801.jams,Beyond the Sea  (La Mer)
biab-internet-corpus_4800.jams,I Heard You Cried Last Night - Ted Grouya & Jerrie Kruger
biab-internet-corpus_480.jams,If You Were The Only Girl  In The World
biab-internet-corpus_48.jams,Yes Sir That's My Baby
biab-internet-corpus_4799.jams,The Man That Got Away - Harold Arlen & George Gershwin
biab-internet-corpus_4798.jams,Great Escape March - Elmer Bernstein
biab-internet-corpus_4797.jams,Atholl Highlanders
biab-internet-corpus_4796.jams,Muskrat Ramble
biab-internet-corpus_4794.jams,Ballad For You (swingbal.sty demo)
biab-internet-corpus_4793.jams,I Wish You Love
biab-internet-corpus_4792.jams,I Remember April
biab-internet-corpus_4791.jams,Samba de Orpheu - Luiz Bonfa/vibe solo
biab-internet-corpus_4790.jams,Come Rain or Come Shine 2
biab-internet-corpus_479.jams,POOR BUTTERFLY
biab-internet-corpus_4789.jams,Lite
biab-internet-corpus_4788.jams,Just In Time
biab-internet-corpus_4787.jams,Close to You LR
biab-internet-corpus_4786.jams,The Old Motor Town (oldmotwn.sty demo)
biab-internet-corpus_4785.jams,Everything I Have Is Yours
biab-internet-corpus_4784.jams,Shuffle Too (blushf_2.sty demo)
biab-internet-corpus_4782.jams,Save It Pretty Mama
biab-internet-corpus_4780.jams,"Bless The Lord O My Soul, by Gilberto Barreto"
biab-internet-corpus_478.jams,Something By George Harrison
biab-internet-corpus_4779.jams,He gave me a new song today - Christian song
biab-internet-corpus_4777.jams,Lullaby Of Birdland
biab-internet-corpus_4774.jams,When I Dream
biab-internet-corpus_4773.jams,I Dont Want To Walk Without You - Frank Loesser/Jule Styne
biab-internet-corpus_4772.jams,Corcovado  (embellished)
biab-internet-corpus_4771.jams,Best Friends [Dad]
biab-internet-corpus_477.jams,Washington Twist - Irving Berlin
biab-internet-corpus_4769.jams,Ding Dong Daddy - Dumas
biab-internet-corpus_4768.jams,Undecided
biab-internet-corpus_4767.jams,FROM ME TO YOU
biab-internet-corpus_4766.jams,Boulevard of Broken Dreams
biab-internet-corpus_4765.jams,GOODY GOODY
biab-internet-corpus_4764.jams,LIZA
biab-internet-corpus_4763.jams,Washington and Lee Swing
biab-internet-corpus_4762.jams,"What a Friend We Have in Jesus/JScriven,CConverse"
biab-internet-corpus_4761.jams,MIDNIGHT SUN
biab-internet-corpus_476.jams,I DON'T STAND A GHOST OF A CHANCE
biab-internet-corpus_4759.jams,"Ripple/JGarcia,RHunter c1971"
biab-internet-corpus_4758.jams,COUNTDOWN
biab-internet-corpus_4757.jams,Rickett's Hornpipe
biab-internet-corpus_4756.jams,Kathleen Hehir's
biab-internet-corpus_4755.jams,Wind Beneath My Wings - Henley/Silbar
biab-internet-corpus_4754.jams,Choro Band
biab-internet-corpus_4753.jams,"Chinatown, my Chinatown"
biab-internet-corpus_4752.jams,Jasmine
biab-internet-corpus_4751.jams,Supercalfragilisticexpialidocious - Rich+Rob Sherman
biab-internet-corpus_4750.jams,Chick's Ta
biab-internet-corpus_475.jams,Bill Baily
biab-internet-corpus_4749.jams,JEEPERS CREEPERS
biab-internet-corpus_4748.jams,Little Girls
biab-internet-corpus_4746.jams,* A Felicidade
biab-internet-corpus_4744.jams,Birdie Song Medley
biab-internet-corpus_4743.jams,STABLEMATES
biab-internet-corpus_4741.jams,Maputo - David Sanborn
biab-internet-corpus_4740.jams,Strip Polka
biab-internet-corpus_474.jams,Joy To The World - Hoyt Axton
biab-internet-corpus_4739.jams,I've Heard That Song Before
biab-internet-corpus_4738.jams,Slippers
biab-internet-corpus_4737.jams,Cape Cod
biab-internet-corpus_4736.jams,With A Song In My Heart - Rodgers & Hart
biab-internet-corpus_4735.jams,Please Don't Talk About Me When I'm Gone
biab-internet-corpus_4734.jams,After You Get What You Want You Don't Want It
biab-internet-corpus_4733.jams,Jamaica Fairwell -
biab-internet-corpus_4732.jams,Anthem (from Chess)
biab-internet-corpus_4731.jams,ALpon reggae
biab-internet-corpus_4730.jams,Don't Let It Show (Alan Parsons' Project)
biab-internet-corpus_473.jams,Straighten Up and Fly Right
biab-internet-corpus_4729.jams,Spanish Flea   BOOK 1 p.2
biab-internet-corpus_4728.jams,Untitled S
biab-internet-corpus_4726.jams,Could It Be You - Cole Porter
biab-internet-corpus_4725.jams,Serenade In Blue
biab-internet-corpus_4724.jams,Altered Encounters
biab-internet-corpus_4723.jams,Mosquitoes
biab-internet-corpus_4722.jams,Tangerine - Victor Shertzinger/Johnny Mercer
biab-internet-corpus_4721.jams,There Is No Greater Love
biab-internet-corpus_4720.jams,Traveller
biab-internet-corpus_472.jams,Be a clown
biab-internet-corpus_4718.jams,"LInger a while, Mercer IJC"
biab-internet-corpus_4717.jams,The Great Lie - Gene Ammons
biab-internet-corpus_4715.jams,I'm A Lonely Little Petunia - Maurice Hartmann
biab-internet-corpus_4714.jams,Wiggle Waggle - Jamey Aebersold
biab-internet-corpus_4710.jams,NEARNESS OF YOU   (THE)
biab-internet-corpus_471.jams,All You Love - sass.sty demo - -
biab-internet-corpus_4709.jams,Au Privave
biab-internet-corpus_4708.jams,Have You met Miss Jones - Rodgers & Hart
biab-internet-corpus_4707.jams,"Valse Brilliante-Chopin Op34,no2"
biab-internet-corpus_4706.jams,Bill Bailey
biab-internet-corpus_4704.jams,Ger the Rigger
biab-internet-corpus_4703.jams,"My Love, Forgive Me - Sid Lee/Vito Pallavicini"
biab-internet-corpus_4701.jams,True Love
biab-internet-corpus_4700.jams,Bud's Blues
biab-internet-corpus_47.jams,Deck the Hall
biab-internet-corpus_4699.jams,"Bethlehem, O Little Town of"
biab-internet-corpus_4698.jams,Teddy O'Neil
biab-internet-corpus_4697.jams,An Occasional Man - Hugh Martin & Ralph Blane
biab-internet-corpus_4696.jams,"Waltz in Bb-Chopin Op39,no8"
biab-internet-corpus_4695.jams,Wee Small Hours (David Mann & Bob Hilliard)
biab-internet-corpus_4694.jams,Corin Corinna
biab-internet-corpus_4693.jams,I Never Knew (I Could Love Anybody Like I'm Loving You)
biab-internet-corpus_4692.jams,Shuffle Me Blues (zzblushf.sty demo) w/bBB solo 2nd chorus
biab-internet-corpus_4691.jams,CHATTENOOGA CHOO-CHOO
biab-internet-corpus_4690.jams,Kaper - Gerry Mulligan
biab-internet-corpus_469.jams,Ballad In Blue - Hoagy Carmichael & Irving Kahal
biab-internet-corpus_4689.jams,Lord Gordon's Reel
biab-internet-corpus_4688.jams,EMBRACEABLE YOU
biab-internet-corpus_4687.jams,DESAFINADO
